id,name_CHN,start date,end date,subject type,alma mater
1138237,顧秀蓮,1997 / 9,2000 / 7,社會科學與法律,中央黨校函授學院科學社會主義專業在職
1144749,顧海良,1973 / 9,1975 / 9,,安徽省和縣五七大學（中師）學習
1144749,顧海良,1978 / 2,1982 / 2,經濟與管理,安徽大學經濟學系本科
1144749,顧海良,1982 / 2,1984 / 12,經濟與管理,中國社會科學院研究生院經濟系
1139296,顧浩,,1958,,南通中學
1139296,顧浩,1960,1964 / 8,人文科學,江蘇師範學院中文系
1140668,顧朝曦,1978 / 2,1981 / 12,自然科學,南京大學計算機系
1138717,顧慶金,1963 / 9,1967 / 9,自然科學,貴州農學院畜牧專業學習
1144455,顧惠忠,,1981,經濟與管理,鄭州航空工業管理學院，主修財務管理專業
1144455,顧惠忠,,2000,經濟與管理,北京航空航太大學國際金融專業碩士學位
1167646,顧利亞,,1982,,畢業於西南交通大學鐵道工程系航測專業
1167646,顧利亞,2002,,,參加中央黨校中青年干部培訓班學習
1139456,顧傳訓,1954,1958,未知,上海第五、第六業餘學校
1139456,顧傳訓,1959,1965,自然科學,華東化工學院夜校部化工機械專業
1143929,顧伯平,1983 / 12,1985 / 12,社會科學與法律,復旦大學歷史系文物與博物館學幹部專修科
1143929,顧伯平,1997 / 9,2000 / 7,社會科學與法律,中央黨校研究生院在職研究生班國際政治專業
1143721,顧久,1978 / 2,1982 / 2,人文科學,貴陽師範學院中文系
1143721,顧久,1982 / 2,1984 / 12,人文科學,山東大學中文系古代漢語專業碩士研究生
1160547,顏海林,,,,湖南大學MBA（工商管理碩士）
1160547,顏海林,,,,武漢理工大學管理學院博士研究生
1144567,顏志卿,,,,航空管理和飛行管制學校
1154721,顏世元,1978 / 2,1982 / 1,,山東聊城師範學院政治係政治專業學習
1154721,顏世元,1984 / 9,1986 / 11,,山東大學哲學系辯證唯物主義與歷史唯物主義專業研究生
1139743,頓珠,1956 / 10,1957 / 5,未知,拉薩差堆林卡學習
1139743,頓珠,1957 / 5,1959 / 3,未知,西藏公學學習
1139743,頓珠,1996 / 8,1999 / 6,經濟與管理,中央黨校函授學院黨政管理專業學習
1142746,頓星雲,,,未知,中國抗日紅軍大學學習
1142746,頓星雲,,,未知,延安軍政學院學習
1142746,頓星雲,,,未知,中央黨校學習
1138468,項懷誠,1956 / 9,1960 / 9,人文科學,山東大學中文系漢語語言文學專業
1138468,項懷誠,1997 / 3,1997 / 6,未知,中央黨校進修一班
1141059,項宗西,,,自然科學,寧夏廣播電視大學機械專業
1140587,項俊波,,1985,經濟與管理,中國人民大學財政系學習
1140587,項俊波,,1994,經濟與管理,南開大學經濟學碩士學位
1140587,項俊波,,1998,社會科學與法律,北京大學法學博士學位
1141282,韓靈,1988,,,中共中央黨校學習21
1168062,韓震,1977,1982,,"考入山東師範學院聊城分院(現為聊城大學)政治系,獲教育學學士學位"
1168062,韓震,,1997,,在職獲得哲學博士學位
1168062,韓震,,1984 / 12,,北京師範大學哲學系攻讀西方哲學碩士學位
1144244,韓雷,1938,,,延安陝北公學
1142033,韓雙亭,1943,,未知,延安抗大、中央黨校學習
1142033,韓雙亭,,1958,社會科學與法律,軍事學院戰史系學習
1139150,韓長賦,1975 / 10,1976 / 7,未知,黑龍江省呼蘭師範學校延壽分校學習
1139150,韓長賦,1980 / 12,1985 / 12,人文科學,中國人民大學函授學院中文專業專科、本科學習
1139150,韓長賦,1981 / 9,1984 / 7,經濟與管理,中國人民大學(北京)農業經濟系
1139150,韓長賦,1990 / 3,1993 / 3,社會科學與法律,中國政法大學研究生院經濟法專業，獲碩士學位
1139150,韓長賦,1992 / 9,1993 / 1,未知,中央黨校地廳級幹部進修班
1139150,韓長賦,1997 / 9,1998 / 7,未知,中央黨校一年制中青年幹部培訓班
1139150,韓長賦,2002 / 9,2007 / 1,社會科學與法律,清華大學人文社會科學學院法學專業學習，獲博士學位
1151877,韓進,,1982 / 2,,北京師範大學物理系物理專業
1151877,韓進,1995 / 9,1995 / 12,,國家教委機關黨校培訓班學習
1151877,韓進,2010 / 9,2010 / 11,,中央黨校第29期中青一班學習
1150603,韓衛國,,,,中國人民解放軍國防大學聯合戰役指揮專業
1140853,韓英,,1962 / 8,自然科學,北京礦業學院（現中國礦業大學）函授部採煤系
1140853,韓英,1953,1955,自然科學,撫順煤礦學校學習
1139510,韓至中,1960 / 9,1962 / 8,自然科學,海南水産學校學習
1158536,韓立群,1991 / 9,1993 / 10,人文科學,承德大學文秘檔案專業，文學學士
1158536,韓立群,1994 / 4,1997 / 12,人文科學,河北省高等教育自學考試漢語言文學專業
1158536,韓立群,2003 / 3,2006 / 1,社會科學與法律,中央黨校研究生院在職研究生班政治學理論專業
1139809,韓立成,1960,1965,人文科學,吉林大學歷史系歷史專業學習
1140477,韓瑞階,1956 / 6,1956 / 7,軍事科學,保定第八航空預校學員
1140477,韓瑞階,1956 / 7,1958 / 2,軍事科學,西安第二航空預校學習
1140477,韓瑞階,1958 / 2,1958 / 6,軍事科學,成都滑翔俱樂部學習
1140477,韓瑞階,1958 / 5,1958 / 11,軍事科學,長春第一航空預校學習
1140477,韓瑞階,1958 / 11,1962 / 5,軍事科學,錦州第三航空學校學習
1140477,韓瑞階,1987 / 9,1989 / 7,,國大學基本系學習
1159400,韓海宏,,,,在職青海省委黨校研究生學歷
1159400,韓海宏,,,,青海省委黨校研究生行政管理學
1144298,韓永文,1978 / 8,1982 / 8,經濟與管理,東北財經大學計劃統計系
1144298,韓永文,1978 / 10,1982 / 8,經濟與管理,遼寧財經學院計劃統計系工業計劃統計專業學習
1144298,韓永文,1994 / 9,1997 / 8,經濟與管理,中國農業科學院研究生院農業經濟管理專業在職學習，農學博士學位
1138438,韓正,1960 / 9,1966 / 7,,小學（浙江）（1966/9文革停課）
1138438,韓正,1983 / 10,1985 / 5,未知,復旦大學大專班（文化補課，在職大專學歷）
1138438,韓正,1985 / 9,1987 / 12,社會科學與法律,華東師範大學夜大學政教系政教專業（社會科學．政治，在職夜大學）
1138438,韓正,1994 / 9,1996 / 7,經濟與管理,華東師範大學國際關係與世界經濟專業在職研究生學習，獲經濟學碩士學位
1139018,韓桂芝,1960 / 7,1965 / 4,自然科學,東北林學院機械製造系林業機械專業學習
1139018,韓桂芝,1987 / 9,1987 / 12,,中共中央黨校廳局幹部進修班學習
1139532,韓杼濱,1988 / 1,1989 / 12,經濟與管理,北京經濟函授大學經濟管理專業學習
1139153,韓新民,1960 / 9,1962 / 9,,渭南師範學院物理專修科學習
1139153,韓新民,,,,中央黨校
1142113,韓敘,1941,1942,,北平燕京大學經濟系、中國大學政治系、華北聯合大學學習
1142113,韓敘,1942,1946,,晉察冀軍區政治部學習
1144010,韓振祥,1972 / 2,1975 / 11,自然科學,內蒙古工學院機械系工業電氣自動化專業學習
1144010,韓振祥,1986 / 3,1986 / 7,經濟與管理,中央黨校經濟管理培養訓練班學習
1140043,韓懷智,1941,,軍事科學,延安軍事學院學習
1140043,韓懷智,1957,,軍事科學,高等軍事學院學習
1139327,韓忠學,1964 / 8,1970 / 8,軍事科學,哈爾濱軍事工程學院學習
1139327,韓忠學,1982 / 9,1983 / 8,自然科學,南京航空航太大學培訓班學習
1139327,韓忠學,1984 / 7,1986 / 7,未知,美國休士頓大學訪問學者
1139327,韓忠學,1994 / 9,1995 / 1,未知,中央黨校地廳級幹部進修班學習
1141081,韓忠信,,1968 / 1,未知,山西大學附中
1141868,韓志然,1973 / 9,1976 / 6,自然科學,甘肅農業大學草原系草原專業學習
1141868,韓志然,1996 / 5,1998 / 5,經濟與管理,中國社科院研究生院企業管理專業研究生課程班學習
1141868,韓志然,2001 / 3,2002 / 1,未知,中央黨校一年制中青班學習
1144474,韓志橋,,1983,經濟與管理,西南交通大學第一期IMBA，獲工商管理碩士學位2
1144474,韓志橋,,,自然科學,陝西機械學院水利系水電站動力設備專業2
1172737,韓志慶,,,,俄羅斯總參軍事學院聯合戰役指揮專業畢業
1172737,韓志慶,,2008 / 3,,國防大學基本係指揮員班學習
1140790,韓德乾,1959,1963,自然科學,華中農學院土化系土壤農業獲學專業學習
1143508,韓延林,,,,北京工業學院
1143508,韓延林,,,軍事科學,南京理工大學雷達設計製造專業
1144205,韓康,1987,,經濟與管理,中共中央黨校研究生院，經濟學博士學位
1138446,韓寓群,1962 / 9,1967 / 9,自然科學,南京化工學院有機系學習
1144457,韓家增,,1963,,北京農業機械化學院
1144457,韓家增,1997 / 3,1997 / 5,,中央黨校省部級班（22期）學習
1144457,韓家增,,,,高級工程師
1144662,韓學鍵,,,經濟與管理,哈爾濱工業大學工商管理專業畢業
1138965,韓啟德,1962,1968,自然科學,上海第一醫學院醫學系學習
1138965,韓啟德,1979,1982,自然科學,西安醫學院研究生學習
1138965,韓啟德,1985,1987,自然科學,美國艾默里大學藥理系進修學習
1139253,韓南鵬,,1955,,畢業於東北林學院林學系
1172931,韓勝延,1990,,,隨團到國外留學
1141185,韓勇,1977 / 3,1980 / 1,社會科學與法律,吉林大學法律系法律專業
1141185,韓勇,1989 / 9,1990 / 1,社會科學與法律,中國高級檢察官培訓中心
1141185,韓勇,2000 / 2,2000 / 6,未知,吉林省中青年幹部赴美培訓班
1141185,韓勇,2003 / 3,2004 / 1,未知,中央黨校中青班
1141185,韓勇,2004 / 3,2006 / 1,社會科學與法律,中央黨校研究生院在職研究生班國際政治專業
1142102,韓光,1935,1937,未知,蘇聯莫斯科東方勞動者共產主義大學學習4
1142112,韓先楚,1937 / 1,1937 / 8,未知,抗日軍政大學第二期學員
1142112,韓先楚,1941 / 3,1942 / 2,,研安軍政學院學習
1142112,韓先楚,1942 / 2,1942 / 4,未知,延安軍事學校學習
1142112,韓先楚,1942 / 4,1944 / 8,未知,延安中共中央黨校學習
1142112,韓先楚,1955 / 9,1957,軍事科學,解放軍軍事學院戰役系學習
1143830,韓儒英,1989 / 4,1991 / 4,經濟與管理,北京經濟函授大學經濟管理專業學習4
1139534,韓修國,1963 / 9,,自然科學,中國科學技術大學近代化學系放射化學專業學
1144743,韓俊,1979 / 9,1983 / 7,經濟與管理,山東農業大學農業經濟系學生
1144743,韓俊,1983 / 9,1986 / 7,經濟與管理,西北農業大學農業經濟系碩士研究生
1144743,韓俊,1986 / 7,1989 / 5,經濟與管理,西北農業大學（現西北農業科技大學）農業經濟系農業經濟管理專業博士研究生，獲農學博士學位
1144743,韓俊,2006 / 3,2007 / 1,未知,中央黨校第22期一年制中青年幹部培訓班學習
1140261,韋鈺,,1961,自然科學,南京工學院無線電系
1140261,韋鈺,,1965,自然科學,南京工學院電子工程系研究生畢業
1140261,韋鈺,,1981,自然科學,獲聯邦德國亞琛工業大學電子學博士學位和“波歇爾”獎章
1142986,韋祖珍,1939,1939,未知,延安馬列學院
1142986,韋祖珍,1939,1940,未知,中共中央社會部
1142986,韋祖珍,1942 / 2,1945 / 5,未知,中共中央黨校第二部
1142986,韋祖珍,1957,1959,未知,中國人民解放軍政治學院
1142504,韋祖珍,1939,,未知,延安馬列學院、中央社會部訓練班學習
1142504,韋祖珍,1942 / 2,1945 / 5,未知,中央黨校一部學習
1142504,韋祖珍,1957 / 10,1959 / 6,未知,解放軍政治學院速成系第八班學習
1142433,韋國清,1932,,軍事科學,瑞金中央軍事政治學校學習
1142433,韋國清,1934,,軍事科學,紅軍大學上級指揮科學習
1143571,靳諾,1975 / 3,1977 / 12,,新疆維吾爾自治區沙灣縣知青農場接受再教育
1143571,靳諾,1978 / 3,1982 / 1,自然科學,北京師範學院化學系化學專業學習
1143571,靳諾,1986 / 7,1988 / 9,社會科學與法律,北京師範學院政教系思想政治教育專業學習
1143571,靳諾,1999 / 9,2002 / 7,社會科學與法律,中國人民大學馬列學院法學專業學習
1143887,靳綏東,,,未知,河南大學在職研究生
1143887,靳綏東,2003,2004,,中央黨校學習
1141285,靳玉德,1946,1947 / 9,未知,中學讀書
1139694,靳善忠,1978,1982,自然科學,北京鋼鐵學院礦機專業學習
1139694,靳善忠,1992 / 9,1995 / 6,經濟與管理,北京科技大學在職研究生班管理工程專業學習
1149755,靳偉,,,,東北大學鋼鐵冶金專業畢業
1140953,靖志遠,1965 / 3,1967 / 6,軍事科學,威武砲兵學校學習
1140953,靖志遠,1981 / 9,1983 / 7,軍事科學,解放軍軍事學院基本系學習
1140953,靖志遠,2001 / 3,2001 / 7,軍事科學,國防大學正軍職以上幹部培訓班學習
1138418,霍英東,1935,,未知,香港皇仁英文書院學習
1142910,霍維德,1936 / 5,,未知,中央黨校學習
1142910,霍維德,1963,1965,未知,中央高級黨校學習
1143297,霍毅,,,軍事科學,解放軍軍事學院
1141448,霍士廉,1936,1938,未知,延安中央黨校學習
1171523,霍克,,,社會科學與法律,解放軍南京政治學院新聞系
1138323,雷鳴球,1992 / 9,1992 / 12,軍事科學,國防大學國防研究系
1168240,雷達,1974 / 10,1977 / 12,,在西安公路學院公路系橋樑與隧道專業學習
1168240,雷達,1998 / 8,1999 / 1,,在中央黨校學習
1142906,雷經天,1917,,未知,南寧中學
1142906,雷經天,1919,,自然科學,廈門大學理科
1142906,雷經天,1924,,未知,上海大夏大學
1142906,雷經天,1940,,未知,于南寧模範小學
1160482,雷瑞,,,經濟與管理,南開大學—澳大利亞弗林德斯大學國際經貿關係專業畢業
1140226,雷潔瓊,1924,,未知,留學美國
1140226,雷潔瓊,,1931,社會科學與法律,美國南加州大學社會學系碩士學位，並獲中國留學生最優秀學習成績獎
1147727,雷春美,1978 / 2,1982 / 2,自然科學,福州大學機械工程系機械製造工藝及設備專業學習
1147727,雷春美,1997 / 2,1997 / 4,未知,福建省委黨校地廳級幹部進修班學習
1147727,雷春美,1997 / 9,2000 / 7,經濟與管理,廈門大學經濟學院金融學專業（貨幣銀行學專業）在職碩士研究生班學習，獲經濟學碩士學位
1147727,雷春美,2000 / 3,2001 / 1,未知,中央黨校一年制中青年幹部培訓班學習
1147727,雷春美,2000 / 3,2003 / 1,社會科學與法律,中央黨校在職研究生班法學理論專業學習
1141047,雷星平,1980 / 10,1982 / 8,,解放軍政治學院培訓班學習
1141047,雷星平,1998 / 4,,,在中共中央黨校省級幹部進修班學習
1154655,雷建國,1972 / 5,1974 / 8,,山東機械工業學校學習
1154655,雷建國,1983 / 9,1985 / 6,,中央團校大專班學習
1154655,雷建國,1995 / 7,1997 / 12,,山東省委黨校在職研究生班學習
1154655,雷建國,1998 / 9,1999 / 7,,中央黨校第15期中青年干部培訓班學習
1154655,雷建國,1998 / 9,2001 / 7,,中央黨校研究生院在職研究生班經濟管理專業學習
1139675,雷宇,,,經濟與管理,中國人民大學工業經濟系
1140651,雷加富,1982,1984,自然科學,東北林業大學林業經營管理幹部專修科學習
1140651,雷加富,1992,1993,未知,中央黨校一年制中青年幹部培訓部
1140651,雷加富,1994,1994,自然科學,東北林業大學林業經濟及管理專業碩士研究生學位進修班
1139172,雷元亮,1972 / 4,1975 / 8,人文科學,武漢大學中文系
1139172,雷元亮,1989 / 9,1990 / 7,未知,中共中央黨校幹部培訓班
1157420,雷健坤,,1999,人文科學,南開大學博士研究生畢業，哲學博士
1157420,雷健坤,,2000,,中央黨校
1140186,雷于藍,1984 / 9,1986 / 7,經濟與管理,中央黨校黨政管理研究生班
1140186,雷于藍,1995 / 5,1998 / 5,經濟與管理,對外經濟貿易大學國際貿易學專業在職研究生班
1140186,雷于藍,1997 / 3,1997 / 7,未知,中央黨校進修班
1140957,雷‧額爾德尼,1969 / 9,1970 / 8,,內蒙古自治區伊克昭盟第二中學師範班
1140957,雷‧額爾德尼,1984 / 9,1986 / 8,經濟與管理,內蒙古管理幹部學院行政管理專業
1140957,雷‧額爾德尼,1998 / 9,1999 / 7,,中央黨校中青年幹部培訓班
1140957,雷‧額爾德尼,1998 / 9,2001 / 7,經濟與管理,中央黨校研究生院世界經濟專業
1143784,雲秀梅,1972 / 3,1975 / 2,自然科學,內蒙古師範學院化學系化學專業學習
1143784,雲秀梅,1996 / 8,1998 / 12,經濟與管理,中央黨校函授經濟管理專業學習
