id,name_CHN,name_PINYIN,sex,ethnicity,edu,studying_abroad,studying_abroad_country,birthdate,deathdate,ancestral hometown,professional title,date of starting to work,birthplace,party,date of joining the party,CYL,special relationships,notes
1141435,王秀珍,Wang Xiuzhen,女,漢族,,,,1935/1,,遼寧 遼陽,,1950/3,,中國共產黨,1953/1,否,,後被開除黨籍1982年8月21日，上海市高級人民法院依法判處其有期徒刑17年，剝奪政治權利 4年）。1994年2月刑滿釋放在家
1139480,王秀智,Wang Xiuzhi,男,漢族,大學本科,否,,1936/4,,湖北 宜昌,工程師,,,,,否,,
1141129,王禹民,Wang Yumin,男,漢族,研究生,,,1955/3,,吉林 扶餘,工程師,1972/8,,中國共產黨,1986/6,否,,教授級高級工程師
1144491,王禮恒,Wang Liheng,男,漢族,,,,1938/12,,江蘇 鎮江,,,,,,正副處級,,
1139657,王福義,Wang Fuyi,男,漢族,大學專科,否,,1932/3,,遼寧 丹東,中將,,,中國共產黨,1949/6,否,,
1144790,王福成,Wang Fucheng,,漢族,大學本科,,,1950,,,經濟師,,,,,,,
1140453,王福中,Wang Fuzhong,男,,大學本科,否,,1939/10,,河北 藁城,中將,,,中國共產黨,,否,,
1144400,王祥富,Wang Xiangfu,男,漢族,研究生,,,1951/4,,四川 綿陽,少將,,,中國共產黨,,否,,
1140421,王祖訓,Wang Zuxun,男,漢族,大學專科,否,,1936/6,,雲南 曲靖,上將,1951/6,,中國共產黨,1959,否,,
1143570,王祖繼,Wang Zuji,,漢族,研究生,,,1958/5,,天津 寶坻,,1975/2,,中國共產黨,1985/11,否,,上海交通大學工業管理工程專業大學本科畢業，碩士學位
1165784,王祖溫,Wang Zuwen,男,漢族,研究生,其他,日本,1955/11,,山東 威海,教授,,,中國共產黨,,,,
1139513,王祖武,Wang Zuwu,男,漢族,,否,,1929/7,,山西 臨猗,教授,,,,,否,,
1144232,王磊,Wang Lei,,,,,,1914,1994/10,山東 萊州,,,,中國共產黨,1937,,,
1157295,王磊,Wang Lei,女,漢族,研究生,,,1972/5,,山東臨沂,,1993/7,,中國共產黨,1991/11,,,
1142391,王石奇,Wang Shiqi,男,漢族,研究生,,,1950/7,,,,1968/12,,中國共產黨,,否,,
1138396,王眾孚,Wang Zhongfu,男,漢族,大學本科,,,1941/10,,湖南 安化,工程師,1964/8,,中國共產黨,1968/2,否,,
1158238,王盛槐,Wang Shenghuai,男,其他種族,,,,1956/12,,貴州 延河,,1974/8,,中國共產黨,1978/7,,,土家族
1143056,王盛榮,Wang Shengrong,男,漢族,中學以下,短期進修,俄國,1907,2006/9,湖北 武漢,,1926/5,,中國共產黨,1927/5,否,,
1141407,王百得,Wang Baide,男,漢族,中學以下,否,,1934/5,,河北 景郅,,1951/9,,中國共產黨,1958/9,否,,"又名王白旦"
1144623,王登平,Wang Dengping,男,漢族,,,,1952/11,,安徽 肥西,少將,1970/12,,中國共產黨,,否,,
1139900,王申,Wang Shen,男,漢族,大學本科,否,,1931/1,,黑龍江 哈爾濱,中將,1945/11,,中國共產黨,1948/6,否,,
1141744,王田更,Wang Tiangeng,男,漢族,,,,,,,,,,中國共產黨,,否,,
1143647,王甯,Wang Ning,男,漢族,研究生,,,1959/7,,四川 德陽,,1976/9,,中國共產黨,1985/12,否,,
1138873,王生鐵,Wang Shengtie,男,漢族,大學專科,否,,1942/7,,湖北 仙桃,,1960/3,,中國共產黨,1960/8,否,,
1139511,王瓊瑛,Wang Qiongying,女,漢族,大學本科,否,,1941/12,,台灣 台中,,1965/9,,非中國共產黨,1987/5,否,,臺盟成員
1143780,王瓊,Wang Qiong,男,漢族,,,,,,,,,,,,,,
1170761,王瑞連,Wang Ruilian,男,漢族,研究生,,,1964/7,,山東 鄒平,,1989/12,,中國共產黨,1985/3,,,
1138878,王瑞祥,Wang Ruixiang,男,漢族,研究生,,,1948/4,,山東 蒙陰,政工師,1969/12,,中國共產黨,1977/3,否,,
1143043,王瑞生,Wang Ruisheng,男,漢族,研究生,,,1955/3,,吉林市,,1973/3,,中國共產黨,1975/3,否,,
1138145,王瑞林,Wang Ruilin,男,漢族,中學以下,,,1930/1,,山東 招遠,上將,1946/1,,中國共產黨,1947/2,否,,
1154058,王琳,Wang Lin,男,,研究生,,,1960/11,,,經濟師,,,,,,,
1158118,王琦,Wang Qi,男,漢族,研究生,,,,,,,,,中國共產黨,,正副處級,,
1143938,王珣章,Wang Xunzhang,男,漢族,研究生,學位,西歐,1951/7,,海南 瓊山,教授,1968/12,,非中國共產黨,1996/9,,,"印尼歸僑中國致公黨黨員1980-1984年 英國牛津大學病毒學專業博士研究生學習"
1139449,王珉,Wang Min,男,漢族,研究生,訪問學者,其他,1950/3,,安徽 淮南,教授,1968/9,,中國共產黨,1985/7,否,,"1.職級：正省級
1143408,王珉,Wang min,男,漢族,研究生,,,1950/3,,安徽 淮南,教授,1968/9,,中國共產黨,1985/7,否,,
1165906,王玲,Wang Ling,女,漢族,大學本科,短期進修,美國,1974,,福建,,,,中國共產黨,,,,
1143340,王玉發,Wang Yufa,男,漢族,大學專科,,,1948/8,,河南 南召,中將,1968/3,,中國共產黨,,否,,1968年3月参加中國人民解放軍
1139373,王玉璽,Wang Yuxi,男,漢族,大學專科,否,,1939/3,,山東 藤州,,,,中國共產黨,1960/7,否,,
1143975,王玉梅,Wang Yumei,女,漢族,大學本科,,,1949/10,,河北 昌黎,,1969/9,,中國共產黨,1977/5,否,,
1144317,王玉普,Wang Yupu,男,漢族,研究生,,,1956/10,,遼寧 新民,工程師,1982/1,遼寧 新民,中國共產黨,1985/3,,,
1140402,王玉成,Wang Yucheng,男,,,否,,1943/9,,河南 葉縣,中將,,,中國共產黨,,否,,
1139275,王玉慶,Wang Yuqing,男,漢族,研究生,,,1945/11,,河北 肅寧,工程師,,,中國共產黨,,否,,
1144291,王玉仁,Wang Yuren,男,漢族,,,,1954,,山東 萊蕪,少將,,,中國共產黨,,否,,
1141394,王猛,Wang Meng,男,漢族,,,,1920/5,2007/6,河北 鹽山,少將,,,中國共產黨,1938/1,否,,原名王效孟，曾用王寶田
1153532,王燕文,Wang yanwun,女,漢族,研究生,,,1960/4,,山東 萊蕪,,1977/3,,中國共產黨,1980/5,,,
1166163,王焰新,Wang Yanxin,男,漢族,研究生,短期進修,其他,1963/11,,山西 原平,教授,,,中國共產黨,,,,
1139400,王為璐,Wang Weilu,男,漢族,大學本科,,,1948/9,,山東 文登,教授,1965/8,,中國共產黨,1969/10,否,,
1152123,王為民,Wang Weimin,男,,大學本科,,,1961,,,工程師,,,中國共產黨,,,,高級工程師
1144484,王炳華,Wang Binghua,男,漢族,,,,1954/10,,遼寧 瀋陽,,1974/2,,中國共產黨,1975/12,否,,
1166052,王炯,Wang Jiong,男,漢族,研究生,,,1964/9,,河南 信陽,工程師,,,中國共產黨,,,,
1171377,王炯,Wang Jiong,男,漢族,研究生,,,1960/3,,,,,,中國共產黨,,,,
1141391,王灼,Wang Zhuo,男,漢族,,,,1898,,廣東 鶴山,,,,中國共產黨,,否,,又名黃灼
1141761,王瀾明,Wang Lanming,男,漢族,大學本科,,,1948/11,,陝西 扶風,,,,中國共產黨,,否,,
1141465,王瀘寧,Wang Luning,男,漢族,研究生,訪問學者,北美洲,1955/10,,山東 菜州,,1977/2,,中國共產黨,1984/4,否,,
1143997,王濤志,Wang Taozhi,男,漢族,大學本科,,,1948/12,,河北 灤縣,經濟師,1968/10,,中國共產黨,1973/3,否,,
1141192,王濤,Wang Tao,男,漢族,研究生,學位,俄國,1931/11,,河北 樂亭,工程師,1963,,中國共產黨,1948/12,否,,"教授級高級工程師出生地：吉林省公主嶺市"
1140889,王濟夫,Wang Jifu,,,,否,,1928,1999/4,山東 榮成,,1945/5,,中國共產黨,1945/3,否,,
1144485,王澱佐,Wang Dianzuo,男,漢族,,,,1934/3,,遼寧 錦縣,教授,1961,遼寧 錦縣,中國共產黨,1934,否,,
1172395,王潤生,Wang Runsheng,男,,,,,1919/9,2015/1,福建 閩侯,,1937/1,,中國共產黨,1937/10,,,
1138799,王漢民,Wang Hanmin,男,漢族,大學本科,短期進修,西歐,1943/5,,陜西 延安,經濟師,1968/2,,中國共產黨,1961/6,否,,"1983．02—1984．02由全國企協選送到西德進修經濟和企業管理"
1138137,王漢斌,Wang Hanbin,男,漢族,大學本科,否,,1925/8,,福建 惠安,,1941/2,,中國共產黨,1941/2,否,,
1140331,王滬寧,Wang Huning,男,漢族,研究生,訪問學者,北美洲,1955/10,,山東 掖縣(今萊州),教授,1977/2,,中國共產黨,1984/4,否,,從政前為教授（國際政治），博士生導師，出生於上海
1140690,王湛,Wang Zhan,男,漢族,研究生,否,,1946/1,,江蘇 南通,,1966/9,,中國共產黨,1983/10,否,,
1143262,王清葆,Wang Qingbao,男,漢族,大學專科,,,1950/10,,安徽 太和,,1969/2,,中國共產黨,1970/2,否,,
1141965,王淳,Wang Chun,男,漢族,,,,1922,2009/12,山東掖縣(今萊州),,1938,,中國共產黨,1940,否,,
1141466,王淮湘,Wang Huaixiang,男,漢族,中學以下,否,,1920/3,2013,山東 壽光,少將,1938/2,,中國共產黨,1937/9,否,,"原名王淮相"
1140260,王淑賢,Wang Shuxian,女,漢族,大學本科,否,,1937/11,,北京市,,,,中國共產黨,1961/7,否,,
1141725,王淑珍,Wang Shuzhen,女,漢族,中學以下,,,1935/1,,河北 新河,,1949/1,天津市,中國共產黨,1952/8,正副處級,,生於天津市
1160885,王淑濱,Wang Shubin,女,漢族,研究生,,,1974/8,,黑龍江 雙城,,1997/7,,中國共產黨,1994/12,,,
1143073,王海濤,Wang Haitao,男,漢族,研究生,學位,北美洲,1962/9,,湖北 荊門,經濟師,1987/6,,中國共產黨,1984/2,否,,
1172428,王海濤,Wang　Haitao,男,,,,,,,河南 新縣,少將,,,中國共產黨,,,,
1139324,王海彥,Wang Haiyan,男,漢族,,否,,1929,,,,,,中國共產黨,1947,正副處級,,
1140675,王海容,Wang Hairong,女,漢族,大學專科,,,1938/9,,湖南 長沙,,,,中國共產黨,,否,,毛澤東表侄女
1138311,王海,Wang Hai,男,漢族,大學專科,,,1925/11,,山東 威海,上將,1944/5,,中國共產黨,1945/9,否,,原名王永昌
1143686,王洪華,Wang Honghua,女,漢族,研究生,,,1951/2,,江蘇 江陽,經濟師,1977/6,,中國共產黨,1969/3,否,,
1141797,王洪章,Wang Hongzhang,男,漢族,研究生,,,1954/7,,遼寧 昌圖,其他專業頭銜,1978/9,,中國共產黨,,否,,中國註冊會計師
1162325,王洪福,Wang Houg Fu,男,漢族,大學專科,,,1934/7,,北京市 通州,中將,1949,,中國共產黨,,,,入伍後，長期在羅瑞卿、李天煥將軍麾下做幹部組織工作，後來公安部隊機關改編為中國戰略導彈部隊，首腦機關亦隨之轉為二炮部隊
1141464,王洪文,Wang Hongwen,男,漢族,中學以下,否,,1935/12,1992/8,吉林 長春,,1950/10,,中國共產黨,1956/6,否,,
1141919,王洪川,Wang Hongchuan,男,漢族,,,,1918,1979,山東長清,,1938,,中國共產黨,1939,否,,
1143482,王洪堯,Wang Hongyao,男,漢族,研究生,,,1951/11,,山東 濟寧,上將,1969/12,山東 濟寧,中國共產黨,,否,高幹秘書,2002/7少將軍銜；2009/7中將軍銜；2013/7上將軍銜。
1143348,王洪光,Wang Hongguang,男,漢族,大學專科,,,1949/8,,山東 新泰,中將,1968/3,,中國共產黨,,否,,"1968年3月参加中國人民解放軍共和國開國少將王建青之子"
1141199,王洛林,Wang Luolin,男,漢族,研究生,學位,東歐,1938/6,,湖北 黃岡,教授,1960,,中國共產黨,1978/10,否,,
1143797,王法仁,Wang Faren,男,漢族,大學專科,,,1947/10,,海南 海口,經濟師,1968/11,,中國共產黨,1971/8,,,高級經濟師
1162388,王治民,Wang zhimin,男,漢族,,,,1953,,陕西省 商洛市,中將,,,中國共產黨,,,,
1143565,王治平,Wang Zhiping,男,漢族,研究生,,,1953/2,,河南 南樂,經濟師,1970/5,,中國共產黨,1974/4,否,,
1140845,王汝林,Wang Rulin,男,漢族,,其他,俄國,1932/7,2004/12,浙江 鄞縣,,,,中國共產黨,1962,否,,出生地：上海市
1144164,王求,Wang Qiu,男,,研究生,,,1954/8,,山東 聊城莘縣,,1974/1,河北 保定,中國共產黨,1974/4,,,
1144796,王永生,Wang Yongsheng,男,漢族,研究生,,,1952,,山東 濟南,中將,1968/10,,中國共產黨,,,,
1140296,王永海,Wang Yonghai,男,漢族,,否,,1940/6,,河北 武邑,,,,中國共產黨,,否,,
1144791,王永春,Wang Yongchun,,漢族,研究生,,,1960/7,,吉林省 乾安縣,工程師,1983/8,吉林省 乾安縣,,,,,2013年8月26日 中國石油天然氣集團公司副總經理王永春涉嫌嚴重違紀，目前正接受組織調查。
1139548,王永明,Wang Yongming,男,漢族,大學本科,否,,1950/4,,浙江 紹興,,1968/3,,中國共產黨,1968/11,否,,
1144075,王永明,Wang Yongming,男,漢族,研究生,,,1958/2,,新疆 呼圖壁,工程師,1976/9,,中國共產黨,1985/5,否,,
1162355,王永明,Wang yongming,男,漢族,,,,1930,1994/8,山東 牟平,,1947/7,,中國共產黨,1947/7,,,
1144032,王永昌,Wang Yongchang,男,漢族,研究生,,,1953/1,,浙江 金華,,1970/12,,中國共產黨,1974/3,否,,
1143862,王永慶,Wang Yongqing,男,漢族,研究生,,,1954/6,,吉林 吉林市,其他專業頭銜,1970/12,,非中國共產黨,,否,,"政黨：民建專業頭銜：高級審計師，註冊會計師"
1162363,王永寧,,男,漢族,,,,1929/8,2006/11,陝西 宜君,,1940/3,,中國共產黨,1945/8,,,
1140497,王永國,Wang Yongguo,男,漢族,,否,,1938/11,,山東 榮城,中將,,,中國共產黨,,否,,
1142306,王永前,Wang Yongqian,男,漢族,研究生,,,1966/10,,河南 長垣,工程師,,,中國共產黨,,否,,
1158980,王永前,Wang Yongqian,男,漢族,研究生,,,1966/10,,河南 長垣,,1991/6,,中國共產黨,,正副處級,,
1142586,王毅之,Wang Yizhi,男,漢族,中學以下,,,1915/9,2001/7,河南 沁陽,,1933,,中國共產黨,1934/9,否,,原名王廷政。全國第六、七屆政協委員。
1138682,王毅,Wang Yi,男,漢族,研究生,訪問學者,美國,1953/10,,北京市,其他專業頭銜,1969/9,,中國共產黨,,否,,職級:正部級
1161599,王殿俊,Wang Dianjun,男,,,,,,,,,,,中國共產黨,1938,,,
1138862,王武龍,Wang Wulong,男,漢族,大學本科,,,1942/2,,江蘇 淮陰,工程師,1967/8,,中國共產黨,1965/3,否,,
1144541,王武龍,Wang Wulong,男,漢族,,,,1940/6,,,,,,中國共產黨,,,,
1138720,王正福,Wang Zhengfu,男,其他種族,大學本科,,,1947/9,,貴州 凱里,,1970/9,,中國共產黨,1984/11,否,,苗族
1140059,王正偉,Wang Zhengwei,男,回族,研究生,,,1957/6,,寧夏 同心,研究員,1974/8,寧夏 同心,中國共產黨,1981/7,否,,職級：正部級
1155297,王欽敏,Wang Qinmin,男,漢族,研究生,學位,西歐,1948/12,,福建 福清,,,,非中國共產黨,,,,致公黨黨員2005年福建省科技進步二等獎1項，獲2005年國家科技進步二等獎1項
1166229,王次炤,Wang Cizhao,男,漢族,,,,1949/10,,浙江 杭州,,,,中國共產黨,,,,
1141141,王樹鶴,Wang Shuhe,男,漢族,大學專科,,,1954/5,,河北 唐山,,1974/2,河北 唐山,中國共產黨,1977/7,否,,
1141726,王樹聲,Wang Shusheng,男,漢族,中學以下,,,1905/5,1974/1,湖北 麻城,其他專業頭銜,,,中國共產黨,1926,否,,原名王宏信；大將
1161505,王樹立,Wang Shuli,男,漢族,研究生,,,1977/5,,,,1997/8,,中國共產黨,1996/12,正副處級,,
1144778,王樹國,Wang Shuguo,男,漢族,研究生,學位,西歐,1958/10,,河北 獻縣,教授,1973/6,,中國共產黨,1976/11,,,
1138163,王樂泉,Wang Lequan,男,漢族,研究生,,,1944/12,,山東 壽光,,1965/9,,中國共產黨,1966/3,副局級以上,,
1140730,王樂毅,Wang Yueyi,男,,,否,,1942/6,,,,,,中國共產黨,1973,否,,
1144598,王樂友,Wang  Leyou,男,漢族,,,,1953/12,,遼寧,,,,中國共產黨,,否,,
1139072,王榮軒,Wang Rongxuan,男,漢族,大學本科,否,,1944/7,,河北 豐潤,,1969/9,,中國共產黨,1975/2,否,,
1144493,王榮生,Wang Rongsheng,男,漢族,大學本科,,,1932,,,,,,中國共產黨,,否,,
1139447,王榮炳,Wang Rongbing,男,漢族,大學本科,否,,1943/11,,江蘇 吳江,,1966/9,,中國共產黨,1976/9,否,,
1141855,王榮,Wang Rong,男,漢族,研究生,訪問學者,西歐,1958/4,,江蘇 濱海,教授,1975/7,,中國共產黨,1976/10,否,,
1140307,王楚光,Wang Chuguang,男,漢族,,否,,1934/12,,湖北 應山,,,,中國共產黨,1952,否,,
1140895,王楓,Wang Feng,男,,,,東歐,1931/10,,遼寧 營口,,,,中國共產黨,1948,否,,
1143016,王楓,Wang Feng,女,漢族,,,,1922/11,1996/7,河北 新河,,,,中國共產黨,1938/5,否,,
1144025,王植時,Wang Zhishi,男,漢族,大學本科,,,1947/3,,四川,工程師,,,非中國共產黨,,否,,無黨派人士
1138321,王森浩,Wang Senhao,男,漢族,大學本科,,,1933/1,,浙江 慈溪,工程師,1956/8,,中國共產黨,1955/11,否,,教授級高級工程師
1162569,王森泰,Wang Sentai,男,漢族,研究生,,,1951/12,,浙江 吳興,中將,,,中國共產黨,,,,
1141966,王森,Wang Sen,男,漢族,,,,1923,2011/9,山東蓬萊,,1938,,中國共產黨,1938,否,,原名孫相林
1141499,王林鶴,Wang Linhe,男,漢族,大學本科,否,,1931/2,1995/4,浙江 寧波,,1949/10,,中國共產黨,1959/11,否,,
1142683,王林,Wang Lin,男,漢族,,,,1915/1,2004/4,河北 唐山,,,,中國共產黨,1933,否,,曾用名王紹陵，化名老戴
1141164,王松鶴,Wang Songhe,男,漢族,大學本科,,,1952/5,,福建 閩侯,,1969,,中國共產黨,,副局級以上,,
1140200,王東進,Wang Dongjin,男,漢族,大學本科,,,1945/8,,重慶,,1969/9,,中國共產黨,1974/2,否,,
1138766,王東華,Wang Doinghua,男,漢族,研究生,,,1950/6,,江蘇 泗洪,,1968/10,,中國共產黨,1972/8,副局級以上,,
1143537,王東洲,Wang Dongzhou,男,漢族,大學本科,,,1949/11,,大連市,,,,中國共產黨,,,,
1139935,王東明,Wang Dongming,男,漢族,研究生,,,1956/7,,遼寧 寬甸,,1975/8,遼寧 本溪,中國共產黨,1975/6,正副處級,,"中央黨校研究生職級：正部級出生地/生長地：遼寧省本溪市從政前職業：農村基層幹部特別身份：中共中央組織部資深幹部"
1140590,王東峰,Wang Dongfeng,男,漢族,研究生,,,1958/2,,陝西 長安,經濟師,1981/7,,中國共產黨,1980/11,否,,
1144608,王東,Wang  Dong,男,漢族,,,,1965/4,,安徽 肥東,教授,1986/7,,非中國共產黨,,否,,九三學社成員
1143291,王朝田,Wang ChaoTien,男,漢族,,,,,,,少將,,,中國共產黨,,否,,
1144427,王朝田,Wang Chaotian,男,漢族,大學本科,,,1951/12,,河北省 玉田,少將,,,中國共產黨,,否,,
1138351,王朝文,Wang Chaowen,男,其他種族,中學以下,,,1930/10,,貴州 黃平,,1949/12,,中國共產黨,1951/7,副局級以上,,苗族
1142254,王有香,Wang Youxiang,女,漢族,大學本科,,,1942,,山東 淄博,,,,中國共產黨,,副局級以上,,1977/11免職
1139893,王有杰,Wang Youjie,男,漢族,大學本科,否,,1941/5,,河南 獲嘉,工程師,1961/7,,中國共產黨,1960/2,否,,
1144412,王會生,Wang Huisheng,男,漢族,大學本科,,,1956,,黑龍江,工程師,,,中國共產黨,,否,,
1151058,王會民,Wang Huimin,男,漢族,研究生,,,1959/2,,甘肅 寧縣,,1975/7,甘肅 寧縣,中國共產黨,1982/11,否,,
1140859,王曾敬,Wang Zengjing,,,研究生,否,,1933,,天津市,,,,中國共產黨,1955,否,,
1140233,王書明,Wang Shuming,男,漢族,,否,,1933/3,2013/2,河北 衡水,,,,,,否,,
1138545,王曙光,Wang Shuguang,男,漢族,大學本科,,,1945/7,,山東 莘縣,,,,中國共產黨,1972,否,,
1144401,王曉龍,Wang Xiaolong,男,漢族,大學本科,,,1952/5,,江蘇 溧陽,中將,,,中國共產黨,,否,,
1165299,王曉鋒,Wang Xiaofeng,男,漢族,研究生,,,,,黑龍江 哈爾濱,,,,中國共產黨,1983/5,,,
1143249,王曉軍,Wang Xiaojun,男,漢族,大學本科,,,1952/9,,河北 館陶,中將,1969/12,,中國共產黨,1970/11,否,,
1172223,王曉濤,,男,漢族,研究生,,,1960/10,,江蘇 東海,,1986,,中國共產黨,1982,,,
1142324,王曉棟,Wang Xiaodong,男,漢族,研究生,,,1971/6,,河北邢臺 沙河縣,,1999/9,,中國共產黨,1991/3,正副處級,,
1141029,王曉東,Wang Xiaodong,男,漢族,研究生,,,1960/1,,江西 信豐,,1983/8,,中國共產黨,1983/1,否,,
1151051,王曉暉,Wang Xiaohui,男,漢族,研究生,,,1962,,吉林省 長嶺縣,,,吉林省 長嶺縣,中國共產黨,,否,,
1144041,王曉安,Wang Xiaoan,男,漢族,大學本科,,,1949/3,,四川 富順,,1968/12,,中國共產黨,1980/7,否,,
1139141,王曉初,Wang Xiaochu,男,漢族,研究生,學位,北美洲,1953/6,,北京,,1969/9,,中國共產黨,1986/9,否,,美國西蒙斯學院圖書情報研究生院理學碩士
1144380,王曉初,Wang Xiaochu,男,漢族,研究生,,,1958,,山東 威海榮成,,,山東 威海榮成,中國共產黨,,否,,
1138964,王曉光,Wang Xiaoguang,男,漢族,,否,,1924,,直隸(今河北) 安國,,,,中國共產黨,,否,,
1158263,王曉光,Wang Xiaoguang,男,漢族,研究生,,,1961/10,,山東 巨野,,1984/8,,中國共產黨,1986/6,,,
1158390,王曉亮,Wang Xiaoliang,男,漢族,研究生,,,1978/8,,,,,,中國共產黨,,,,
1139104,王曉,Wang Xiao,男,漢族,大學本科,,,1968/5,,山東 棗莊,,1991/7,,中國共產黨,1987/12,副局級以上,,
1140304,王景茂,Wang Jingmao,男,漢族,,否,,,,,,,,中國共產黨,,否,,
